tx_price,sqft,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,during_recession,two_and_two,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asbestos,roof_Asphalt,roof_Built-up,roof_Composition Shingle,roof_Gravel/Rock,roof_Metal,roof_Missing,roof_Other,roof_Roll Composition,roof_Shake Shingle,roof_Slate,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
281000,1040,15245,1.0,26,5,0,3,36,5,9,11,47.0,79.0,63.0,433.0,132.0,0,0,26,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300000,1046,8537,1.0,91,7,14,12,78,6,46,13,30.0,62.0,23.0,434.0,132.0,0,0,56,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
266000,1056,9465,1.0,47,15,1,5,63,2,26,5,37.0,62.0,55.0,348.0,106.0,1,0,56,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
412000,1080,7199,1.0,38,9,3,6,48,2,34,12,34.0,86.0,66.0,368.0,112.0,0,0,56,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
385000,1092,11761,1.0,5,1,0,1,5,1,13,6,45.0,87.0,79.0,426.0,129.0,0,0,44,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
215000,1152,15681,0.0,24,5,2,0,14,1,21,6,40.0,47.0,5.0,207.0,58.0,0,0,64,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
585000,1170,5998,1.0,197,9,36,34,197,15,69,48,47.0,52.0,79.0,540.0,187.0,0,0,70,18.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
420000,1170,10599,1.0,84,5,15,9,66,5,46,19,43.0,70.0,52.0,434.0,132.0,0,0,55,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
315000,1200,1359,1.0,22,1,3,1,36,3,21,9,28.0,76.0,42.0,260.0,73.0,0,0,9,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
645000,1226,14810,1.0,39,1,8,5,50,5,30,35,39.0,78.0,74.0,594.0,206.0,0,0,56,27.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
276840,1269,8563,1.0,124,15,15,10,178,4,67,13,32.0,82.0,37.0,319.0,97.0,0,0,53,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
350000,1269,9121,1.0,113,12,15,10,169,4,67,11,32.0,82.0,37.0,327.0,99.0,0,0,58,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
500000,1272,12632,1.0,45,5,3,6,71,7,78,21,43.0,71.0,66.0,491.0,149.0,1,0,54,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
526000,1276,11325,1.0,1,0,0,0,2,2,1,3,46.0,80.0,86.0,532.0,162.0,0,0,45,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
390000,1302,10558,1.0,32,4,6,2,27,5,30,20,49.0,73.0,63.0,330.0,115.0,0,0,50,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
343500,1311,10323,0.0,27,4,1,2,33,0,7,3,38.0,70.0,25.0,277.0,78.0,0,0,17,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
275000,1314,30056,1.0,4,1,1,0,5,2,10,3,50.0,89.0,60.0,405.0,123.0,0,0,44,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375000,1323,11325,1.0,19,5,2,1,17,1,12,7,49.0,84.0,65.0,441.0,134.0,0,0,44,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
625000,1325,8276,1.0,80,6,9,13,73,8,22,39,40.0,70.0,82.0,540.0,187.0,0,0,57,27.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
489950,1350,10497,1.0,45,6,4,3,43,2,23,6,39.0,74.0,57.0,491.0,150.0,0,0,58,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
329000,1360,10858,1.0,0,0,0,0,2,1,2,3,45.0,82.0,51.0,368.0,112.0,1,0,53,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
335000,1360,1480,1.0,57,7,6,5,46,5,34,15,37.0,80.0,59.0,323.0,98.0,1,0,29,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
214900,1364,8276,0.0,42,7,2,2,33,3,29,26,29.0,63.0,45.0,339.0,87.0,0,0,39,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
559900,1386,4199,1.0,98,12,14,7,43,8,48,27,36.0,60.0,44.0,504.0,174.0,1,0,82,21.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200100,1387,10010,1.0,41,6,5,2,58,0,21,10,28.0,69.0,29.0,264.0,75.0,1,0,50,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
234000,1396,5000,1.0,77,7,26,13,68,5,33,51,33.0,65.0,84.0,648.0,224.0,0,0,80,27.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230000,1404,11325,0.0,25,7,1,0,14,2,21,10,35.0,69.0,25.0,348.0,89.0,1,0,49,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
617500,1436,10890,1.0,84,4,9,11,73,6,56,33,45.0,70.0,71.0,565.0,172.0,0,0,40,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
645000,1449,14374,1.0,42,7,7,7,56,9,44,17,45.0,82.0,80.0,605.0,184.0,0,0,42,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
377750,1476,7200,1.0,31,6,2,5,41,1,27,11,44.0,68.0,56.0,374.0,114.0,1,0,61,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
390000,1484,7501,1.0,60,5,4,7,79,5,86,25,50.0,57.0,77.0,614.0,187.0,0,0,43,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
346080,1492,12196,1.0,93,6,13,20,230,4,68,25,38.0,64.0,73.0,430.0,131.0,0,0,57,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
418000,1500,9491,1.0,33,5,2,4,30,2,14,12,34.0,80.0,70.0,422.0,128.0,0,0,36,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
422000,1505,10558,1.0,0,0,0,1,1,1,2,4,45.0,82.0,51.0,381.0,116.0,1,0,56,18.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
200000,1512,4568,1.0,56,7,6,4,46,7,32,15,44.0,71.0,63.0,315.0,96.0,0,0,38,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
227000,1540,1742,0.0,10,2,1,1,4,0,4,4,34.0,82.0,35.0,290.0,74.0,0,0,35,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
475000,1549,13503,1.0,137,15,10,11,88,9,88,44,36.0,72.0,50.0,311.0,95.0,0,0,45,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
530000,1577,14810,1.0,24,2,4,5,8,6,3,12,45.0,78.0,68.0,479.0,146.0,0,0,46,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375000,1588,7841,0.0,45,7,2,2,28,5,30,26,29.0,63.0,45.0,339.0,87.0,0,0,41,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
439900,1590,11325,1.0,5,3,0,1,14,0,4,4,43.0,73.0,61.0,459.0,140.0,0,0,37,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
219900,1590,10698,1.0,0,0,0,0,5,0,0,3,38.0,83.0,67.0,471.0,143.0,0,0,25,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
308000,1592,6655,1.0,47,10,4,6,23,0,26,8,28.0,54.0,46.0,360.0,109.0,0,0,73,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
242000,1593,3079,1.0,19,4,1,0,9,0,18,5,39.0,83.0,55.0,220.0,62.0,0,0,11,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
565000,1596,20037,1.0,21,3,3,3,28,5,7,8,45.0,78.0,68.0,491.0,149.0,1,0,44,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258400,1640,11325,1.0,1,0,0,0,2,0,0,0,43.0,60.0,36.0,306.0,86.0,1,0,75,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
410000,1653,10158,1.0,17,0,2,2,17,0,7,3,36.0,77.0,54.0,418.0,127.0,1,0,62,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
562500,1653,17424,1.0,1,1,0,0,4,1,0,4,40.0,87.0,65.0,479.0,146.0,0,0,53,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
430000,1658,10500,1.0,7,7,0,0,18,2,7,3,45.0,78.0,68.0,4508.0,1374.0,0,0,41,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
395000,1659,8533,1.0,3,0,0,1,2,0,3,13,40.0,76.0,64.0,385.0,117.0,0,0,42,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
348900,1662,1812,1.0,78,7,8,12,89,11,38,29,61.0,38.0,66.0,352.0,107.0,0,0,40,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
343000,1663,10890,1.0,0,0,0,0,0,1,0,1,45.0,72.0,63.0,344.0,105.0,1,0,43,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
377000,1702,1742,1.0,2,0,0,0,3,0,3,10,30.0,76.0,69.0,383.0,98.0,0,0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
260000,1719,10585,1.0,23,6,1,0,18,1,13,5,40.0,76.0,54.0,352.0,107.0,0,0,47,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
400000,1721,11761,1.0,14,7,1,1,14,0,19,3,34.0,78.0,32.0,372.0,113.0,1,0,47,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
575000,1736,10842,1.0,53,1,3,8,39,2,35,18,45.0,96.0,84.0,409.0,124.0,0,0,29,24.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
390000,1744,8768,1.0,0,0,0,0,1,0,1,3,43.0,95.0,77.0,430.0,131.0,0,0,25,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
500000,1746,19602,1.0,3,1,1,1,5,0,0,6,45.0,83.0,75.0,553.0,168.0,0,0,51,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
304000,1755,10010,1.0,5,3,1,1,9,0,5,4,36.0,75.0,35.0,308.0,87.0,0,0,51,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
204000,1760,1742,0.0,8,1,1,0,13,1,11,7,34.0,82.0,35.0,287.0,73.0,0,0,35,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335000,1772,11761,1.0,7,2,0,0,9,1,6,13,37.0,78.0,45.0,368.0,112.0,0,0,52,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
210000,1791,14810,1.0,16,3,1,1,24,3,6,15,41.0,80.0,55.0,438.0,133.0,0,0,31,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
495000,1795,10698,1.0,6,1,0,0,16,1,2,7,33.0,62.0,44.0,385.0,117.0,0,0,50,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
440000,1800,10310,1.0,95,7,13,20,234,4,84,26,38.0,64.0,73.0,516.0,157.0,0,0,62,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
225000,1800,10454,1.0,79,4,3,14,172,4,45,28,35.0,50.0,66.0,339.0,87.0,1,0,30,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
425000,1810,2426,1.0,28,4,4,2,21,2,12,8,26.0,75.0,81.0,360.0,109.0,0,0,22,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
387700,1820,10393,1.0,26,5,2,2,24,1,13,8,38.0,84.0,54.0,422.0,128.0,1,0,61,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
625000,1820,12196,1.0,28,4,4,2,33,3,20,7,48.0,86.0,76.0,565.0,172.0,0,0,37,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
358900,1824,11761,1.0,13,6,1,0,11,0,15,9,36.0,87.0,61.0,400.0,122.0,1,0,31,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
340000,1848,8659,1.0,56,12,2,4,46,3,45,18,42.0,90.0,59.0,352.0,107.0,1,0,34,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
540000,1858,8428,1.0,13,3,0,0,9,1,5,5,42.0,77.0,50.0,368.0,112.0,0,0,21,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
515000,1868,12196,1.0,20,5,1,1,16,0,24,7,41.0,78.0,62.0,549.0,167.0,0,0,31,27.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
708121,1880,10798,1.0,6,1,0,0,3,0,2,0,44.0,94.0,78.0,499.0,152.0,0,0,19,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
502250,1882,29185,1.0,0,0,0,0,0,0,0,5,49.0,91.0,83.0,532.0,162.0,0,0,25,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
580000,1888,1936,1.0,2,0,0,0,2,1,2,6,38.0,70.0,89.0,573.0,174.0,1,0,42,30.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
649000,1900,21780,1.0,14,3,1,1,15,1,8,7,36.0,86.0,50.0,467.0,142.0,0,0,50,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
202530,1907,3484,0.0,2,0,0,0,10,3,5,8,39.0,74.0,70.0,411.0,106.0,0,0,1,27.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
399000,1915,10441,1.0,7,2,0,1,14,0,9,8,41.0,82.0,38.0,409.0,124.0,0,0,18,8.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
232200,1918,10511,1.0,38,4,0,5,43,5,23,13,44.0,100.0,72.0,471.0,143.0,0,0,31,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
350400,1942,8276,0.0,10,2,1,1,5,0,4,5,37.0,86.0,53.0,368.0,94.0,1,0,40,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375000,1950,10643,1.0,14,2,3,2,7,3,3,7,38.0,83.0,67.0,441.0,134.0,0,0,34,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
268000,1958,9400,1.0,19,2,0,1,12,1,17,10,36.0,92.0,76.0,407.0,124.0,0,0,22,14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
274900,1976,8890,1.0,16,3,2,2,19,2,17,11,36.0,87.0,61.0,351.0,107.0,0,0,33,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
384406,1979,10001,1.0,5,0,1,0,8,3,0,2,32.0,88.0,45.0,370.0,105.0,0,0,0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
235000,1992,9504,1.0,7,2,0,1,8,0,9,5,41.0,78.0,62.0,594.0,181.0,0,0,21,27.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
485000,2000,8511,1.0,66,3,10,7,126,4,39,8,37.0,70.0,36.0,364.0,111.0,0,0,45,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
451500,2022,10197,1.0,64,14,5,2,48,3,36,7,29.0,85.0,36.0,352.0,107.0,0,0,52,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
418000,2031,14810,1.0,18,5,2,3,20,2,12,19,56.0,58.0,54.0,343.0,104.0,0,0,52,15.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
555000,2032,8607,1.0,0,0,0,0,1,0,0,2,42.0,97.0,68.0,503.0,153.0,1,0,21,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
345000,2040,7840,0.0,10,2,1,1,4,0,4,4,37.0,86.0,53.0,387.0,99.0,1,0,38,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375000,2051,8890,1.0,86,5,8,4,34,1,47,13,32.0,62.0,63.0,360.0,109.0,1,0,37,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
550500,2065,15681,1.0,0,0,0,0,0,2,0,3,46.0,80.0,86.0,594.0,181.0,0,0,43,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
630000,2067,4700,1.0,42,6,6,4,47,15,30,30,34.0,57.0,72.0,567.0,188.0,0,0,57,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
590000,2096,6438,1.0,26,3,4,2,16,3,14,10,43.0,61.0,51.0,519.0,158.0,0,0,20,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
306484,2102,3920,1.0,37,6,5,4,42,1,40,11,33.0,60.0,56.0,402.0,103.0,0,0,29,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
495000,2104,10497,1.0,6,1,0,1,6,0,14,8,41.0,85.0,66.0,430.0,131.0,0,0,51,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
642000,2106,10890,1.0,0,0,1,0,2,1,1,3,40.0,86.0,74.0,586.0,178.0,1,0,52,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
414000,2112,16552,1.0,12,2,0,0,11,2,1,5,32.0,88.0,45.0,348.0,98.0,0,0,5,15.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
215000,2125,10567,1.0,12,4,2,1,15,1,8,7,31.0,77.0,54.0,491.0,149.0,0,0,33,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
415000,2144,9513,1.0,6,2,0,0,0,0,4,3,42.0,86.0,71.0,409.0,124.0,1,0,44,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
673000,2145,10815,1.0,18,1,1,1,28,0,38,7,48.0,88.0,78.0,590.0,180.0,0,0,35,27.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
700000,2146,26571,1.0,0,0,0,0,0,0,0,0,47.0,92.0,84.0,696.0,212.0,0,0,33,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
700000,2152,14810,1.0,0,0,0,0,0,0,0,2,40.0,75.0,57.0,590.0,180.0,1,0,44,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
253000,2158,10890,1.0,0,0,0,0,0,0,0,1,40.0,91.0,71.0,491.0,149.0,0,0,20,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450000,2196,18295,1.0,20,5,2,1,16,0,11,12,41.0,65.0,65.0,450.0,137.0,1,0,46,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
385000,2200,10502,1.0,7,1,0,0,4,0,11,3,39.0,83.0,55.0,339.0,96.0,0,0,16,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
464800,2232,13068,1.0,19,2,2,1,19,0,11,8,43.0,95.0,77.0,471.0,143.0,0,0,26,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
575000,2246,11761,1.0,12,6,0,3,13,0,3,6,37.0,85.0,72.0,438.0,133.0,0,0,28,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
429800,2280,2909,1.0,2,0,0,0,8,0,2,1,30.0,100.0,75.0,321.0,91.0,0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
281990,2294,14374,1.0,12,2,0,0,8,0,8,7,28.0,90.0,62.0,374.0,106.0,0,0,2,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
579000,2295,10798,1.0,59,1,12,8,45,3,31,12,49.0,75.0,57.0,532.0,162.0,1,0,45,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
550000,2296,11761,1.0,11,6,0,3,9,0,5,6,37.0,85.0,72.0,491.0,149.0,1,0,41,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
307310,2298,4007,1.0,26,3,2,4,15,0,9,12,38.0,83.0,48.0,306.0,87.0,0,0,12,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
620000,2299,12632,1.0,45,6,4,4,56,1,31,18,43.0,71.0,78.0,582.0,177.0,1,0,64,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
297500,2300,11325,1.0,9,1,0,6,6,1,0,4,47.0,88.0,74.0,553.0,168.0,0,0,29,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
560000,2300,9024,1.0,20,2,2,5,22,0,5,7,51.0,87.0,64.0,450.0,137.0,0,0,38,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
585000,2300,15245,1.0,23,7,1,1,11,1,19,3,49.0,79.0,70.0,520.0,158.0,1,0,41,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
368765,2348,9683,1.0,0,0,0,0,5,0,0,2,31.0,80.0,47.0,361.0,102.0,1,0,0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
540000,2352,17424,1.0,18,2,0,1,12,1,17,10,36.0,92.0,76.0,549.0,167.0,1,0,32,14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
419000,2382,15681,1.0,14,2,3,2,9,3,3,6,38.0,83.0,67.0,450.0,137.0,1,0,36,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
475000,2388,8537,1.0,0,0,0,0,6,1,0,10,39.0,72.0,60.0,490.0,149.0,0,0,29,7.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
370000,2392,16117,0.0,51,7,3,8,48,5,24,13,47.0,79.0,64.0,395.0,137.0,0,0,40,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
269900,2394,8197,1.0,23,4,2,4,30,0,24,11,34.0,76.0,56.0,405.0,114.0,0,0,14,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
595000,2400,13939,1.0,9,4,0,0,6,2,7,2,49.0,79.0,70.0,556.0,169.0,0,0,40,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
420000,2402,48787,1.0,28,5,3,5,29,1,20,11,38.0,83.0,48.0,405.0,114.0,1,0,37,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
380000,2404,21344,1.0,37,6,5,4,42,1,40,11,35.0,74.0,48.0,499.0,128.0,0,0,24,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
535000,2463,10890,1.0,3,0,0,1,6,0,4,7,34.0,92.0,78.0,532.0,162.0,1,0,35,24.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
375000,2472,16552,1.0,50,15,9,5,61,1,10,11,29.0,55.0,28.0,475.0,144.0,0,0,54,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
525000,2496,14374,1.0,7,0,0,0,5,0,6,12,40.0,59.0,62.0,586.0,178.0,1,0,42,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
665000,2510,12632,1.0,25,4,1,5,29,6,19,18,45.0,65.0,76.0,553.0,168.0,0,0,24,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
650000,2523,20037,0.0,60,3,7,6,44,5,66,26,42.0,56.0,60.0,395.0,137.0,0,0,113,21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
342500,2541,60983,0.0,5,1,0,0,4,0,5,2,46.0,92.0,47.0,351.0,99.0,1,0,31,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
205000,2559,10044,1.0,36,11,3,5,37,0,21,6,38.0,63.0,46.0,397.0,121.0,0,0,20,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
369990,2582,13068,1.0,1,0,0,0,3,0,1,1,45.0,87.0,71.0,512.0,156.0,0,0,5,21.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
448574,2588,4717,1.0,40,8,4,5,37,1,22,17,34.0,79.0,31.0,499.0,121.0,1,0,0,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
455000,2594,6921,1.0,28,5,3,4,32,0,35,10,40.0,72.0,86.0,623.0,189.0,0,0,24,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
